name,price,rating,quality,review,bed,distance_from_center,room_type,free_cancellation,area,city
58.0,1.0,8.5,2.0,4014.0,4.0,1.9,44.0,0.0,23.0,2.0
48.0,1.0,7.3,1.0,4442.0,8.0,13.9,35.0,0.0,21.0,2.0
54.0,0.0,7.8,1.0,5365.0,1.0,11.0,41.0,0.0,21.0,2.0
61.0,1.0,9.2,4.0,814.0,7.0,2.9,45.0,0.0,24.0,2.0
63.0,1.0,9.6,6.0,78.0,11.0,0.6,47.0,0.0,19.0,2.0
147.0,1.0,8.7,3.0,2184.0,7.0,0.9,94.0,1.0,19.0,2.0
45.0,1.0,8.1,2.0,1954.0,9.0,1.2,32.0,0.0,22.0,2.0
148.0,1.0,8.5,2.0,7255.0,7.0,0.8,44.0,0.0,19.0,2.0
150.0,1.0,8.8,3.0,33.0,13.0,250.0,96.0,0.0,19.0,2.0
56.0,1.0,8.0,2.0,4114.0,7.0,1.1,24.0,0.0,19.0,2.0
149.0,1.0,8.0,2.0,2702.0,11.0,0.9,95.0,0.0,19.0,2.0
146.0,1.0,7.8,1.0,3354.0,7.0,0.6,93.0,0.0,19.0,2.0
57.0,1.0,7.7,1.0,10739.0,8.0,11.3,13.0,0.0,17.0,2.0
55.0,1.0,8.3,2.0,5411.0,6.0,13.5,10.0,0.0,21.0,2.0
34.0,1.0,8.5,2.0,8372.0,7.0,11.8,90.0,1.0,17.0,2.0
37.0,1.0,8.7,3.0,424.0,3.0,7.8,10.0,0.0,20.0,2.0
38.0,1.0,8.9,3.0,2327.0,3.0,150.0,91.0,0.0,19.0,2.0
59.0,1.0,9.5,6.0,58.0,11.0,0.6,14.0,0.0,19.0,2.0
63.0,1.0,9.6,6.0,78.0,11.0,0.6,47.0,0.0,19.0,2.0
36.0,1.0,8.9,3.0,11172.0,23.0,0.7,92.0,0.0,19.0,2.0
40.0,1.0,8.4,2.0,4160.0,1.0,400.0,10.0,0.0,19.0,2.0
47.0,0.0,8.2,2.0,252.0,1.0,1.1,34.0,0.0,19.0,2.0
150.0,1.0,8.8,3.0,33.0,13.0,250.0,96.0,0.0,19.0,2.0
49.0,0.0,7.7,1.0,2291.0,4.0,300.0,36.0,0.0,19.0,2.0
44.0,1.0,8.6,3.0,5006.0,7.0,10.8,31.0,0.0,21.0,2.0
55.0,1.0,8.3,2.0,5411.0,6.0,13.5,10.0,0.0,21.0,2.0
151.0,0.0,6.9,5.0,2901.0,22.0,1.3,77.0,0.0,19.0,2.0
45.0,1.0,8.1,2.0,1954.0,9.0,1.2,32.0,0.0,22.0,2.0
48.0,1.0,7.3,1.0,4442.0,8.0,13.9,35.0,0.0,21.0,2.0
54.0,0.0,7.8,1.0,5365.0,1.0,11.0,41.0,0.0,21.0,2.0
186.0,1.0,6.9,5.0,163.0,11.0,0.6,114.0,0.0,19.0,2.0
61.0,1.0,9.2,4.0,814.0,7.0,2.9,45.0,0.0,24.0,2.0
50.0,1.0,8.8,3.0,5569.0,6.0,12.8,37.0,0.0,21.0,2.0
51.0,1.0,8.2,2.0,1124.0,7.0,450.0,38.0,0.0,19.0,2.0
152.0,0.0,7.6,1.0,1609.0,8.0,450.0,97.0,0.0,19.0,2.0
845.0,1.0,7.9,1.0,20.0,18.0,1.0,95.0,0.0,19.0,2.0
34.0,1.0,8.5,2.0,8372.0,7.0,11.8,90.0,1.0,17.0,2.0
50.0,1.0,8.8,3.0,5569.0,6.0,12.8,37.0,0.0,21.0,2.0
58.0,1.0,8.5,2.0,4014.0,4.0,1.9,44.0,0.0,23.0,2.0
48.0,1.0,7.3,1.0,4442.0,8.0,13.9,35.0,0.0,21.0,2.0
54.0,0.0,7.8,1.0,5365.0,1.0,11.0,41.0,0.0,21.0,2.0
61.0,1.0,9.2,4.0,814.0,7.0,2.9,45.0,0.0,24.0,2.0
147.0,1.0,8.7,3.0,2184.0,7.0,0.9,94.0,1.0,19.0,2.0
34.0,1.0,8.5,2.0,8372.0,7.0,11.8,90.0,1.0,17.0,2.0
37.0,1.0,8.7,3.0,424.0,3.0,7.8,10.0,0.0,20.0,2.0
38.0,1.0,8.9,3.0,2327.0,3.0,150.0,91.0,0.0,19.0,2.0
40.0,1.0,8.4,2.0,4160.0,1.0,400.0,10.0,0.0,19.0,2.0
36.0,1.0,8.9,3.0,11172.0,23.0,0.7,92.0,0.0,19.0,2.0
50.0,1.0,8.8,3.0,5569.0,6.0,12.8,37.0,0.0,21.0,2.0
44.0,1.0,8.6,3.0,5006.0,7.0,10.8,31.0,0.0,21.0,2.0
59.0,1.0,9.5,6.0,58.0,11.0,0.6,14.0,0.0,19.0,2.0
58.0,1.0,8.5,2.0,4014.0,4.0,1.9,44.0,0.0,23.0,2.0
48.0,1.0,7.3,1.0,4442.0,8.0,13.9,35.0,0.0,21.0,2.0
54.0,0.0,7.8,1.0,5365.0,1.0,11.0,41.0,0.0,21.0,2.0
61.0,1.0,9.2,4.0,814.0,7.0,2.9,45.0,0.0,24.0,2.0
63.0,1.0,9.6,6.0,78.0,11.0,0.6,47.0,0.0,19.0,2.0
147.0,1.0,8.7,3.0,2184.0,7.0,0.9,94.0,1.0,19.0,2.0
150.0,1.0,8.8,3.0,33.0,13.0,250.0,96.0,0.0,19.0,2.0
148.0,1.0,8.5,2.0,7255.0,7.0,0.8,44.0,0.0,19.0,2.0
42.0,1.0,8.4,2.0,6732.0,7.0,10.8,30.0,0.0,21.0,2.0
56.0,1.0,8.0,2.0,4114.0,7.0,1.1,24.0,0.0,19.0,2.0
45.0,1.0,8.1,2.0,1954.0,9.0,1.2,32.0,0.0,22.0,2.0
149.0,1.0,8.0,2.0,2702.0,11.0,0.9,95.0,0.0,19.0,2.0
146.0,1.0,7.8,1.0,3354.0,7.0,0.6,93.0,0.0,19.0,2.0
846.0,1.0,8.0,2.0,5270.0,7.0,350.0,90.0,0.0,19.0,2.0
845.0,1.0,7.9,1.0,20.0,18.0,1.0,95.0,0.0,19.0,2.0
34.0,1.0,8.5,2.0,8372.0,7.0,11.8,90.0,1.0,17.0,2.0
37.0,1.0,8.7,3.0,424.0,3.0,7.8,10.0,0.0,20.0,2.0
38.0,1.0,8.9,3.0,2327.0,3.0,150.0,91.0,0.0,19.0,2.0
59.0,1.0,9.5,6.0,58.0,11.0,0.6,14.0,0.0,19.0,2.0
36.0,1.0,8.9,3.0,11172.0,23.0,0.7,92.0,0.0,19.0,2.0
40.0,1.0,8.4,2.0,4160.0,1.0,400.0,10.0,0.0,19.0,2.0
63.0,1.0,9.6,6.0,78.0,11.0,0.6,47.0,0.0,19.0,2.0
47.0,0.0,8.2,2.0,252.0,1.0,1.1,34.0,0.0,19.0,2.0
42.0,1.0,8.4,2.0,6732.0,7.0,10.8,30.0,0.0,21.0,2.0
49.0,0.0,7.7,1.0,2291.0,4.0,300.0,36.0,0.0,19.0,2.0
44.0,1.0,8.6,3.0,5006.0,7.0,10.8,31.0,0.0,21.0,2.0
55.0,1.0,8.3,2.0,5411.0,6.0,13.5,10.0,0.0,21.0,2.0
151.0,0.0,6.9,5.0,2901.0,22.0,1.3,77.0,0.0,19.0,2.0
45.0,1.0,8.1,2.0,1954.0,9.0,1.2,32.0,0.0,22.0,2.0
48.0,1.0,7.3,1.0,4442.0,8.0,13.9,35.0,0.0,21.0,2.0
150.0,1.0,8.8,3.0,33.0,13.0,250.0,96.0,0.0,19.0,2.0
54.0,0.0,7.8,1.0,5365.0,1.0,11.0,41.0,0.0,21.0,2.0
61.0,1.0,9.2,4.0,814.0,7.0,2.9,45.0,0.0,24.0,2.0
50.0,1.0,8.8,3.0,5569.0,6.0,12.8,37.0,0.0,21.0,2.0
51.0,1.0,8.2,2.0,1124.0,7.0,450.0,38.0,0.0,19.0,2.0
186.0,1.0,6.9,5.0,163.0,11.0,0.6,114.0,0.0,19.0,2.0
152.0,0.0,7.6,1.0,1609.0,8.0,450.0,97.0,0.0,19.0,2.0
146.0,1.0,7.8,1.0,3354.0,7.0,0.6,93.0,0.0,19.0,2.0
526.0,0.0,8.9,3.0,143.0,20.0,9.8,14.0,0.0,22.0,2.0
54.0,1.0,7.8,1.0,5365.0,24.0,11.0,110.0,0.0,21.0,2.0
528.0,1.0,8.5,2.0,10370.0,4.0,11.3,18.0,0.0,21.0,2.0
527.0,1.0,8.3,2.0,1391.0,22.0,4.4,259.0,0.0,66.0,2.0
60.0,1.0,8.3,2.0,3675.0,4.0,1.6,63.0,0.0,22.0,2.0
530.0,1.0,8.7,3.0,8476.0,4.0,500.0,113.0,0.0,19.0,2.0
178.0,1.0,5.6,5.0,1953.0,13.0,300.0,113.0,0.0,19.0,2.0
454.0,1.0,7.4,1.0,1105.0,14.0,10.5,238.0,0.0,21.0,2.0
529.0,1.0,7.1,1.0,1984.0,18.0,13.6,374.0,0.0,17.0,2.0
531.0,1.0,8.3,2.0,6327.0,4.0,2.3,18.0,0.0,24.0,2.0
590.0,1.0,7.4,1.0,455.0,11.0,200.0,177.0,0.0,19.0,2.0
536.0,1.0,8.9,3.0,2834.0,11.0,1.1,264.0,0.0,19.0,2.0
847.0,1.0,7.2,1.0,2438.0,13.0,0.5,375.0,0.0,19.0,2.0
596.0,1.0,8.4,2.0,1084.0,3.0,0.6,175.0,0.0,19.0,2.0
54.0,1.0,7.8,1.0,5365.0,24.0,11.0,110.0,0.0,21.0,2.0
529.0,1.0,7.1,1.0,1984.0,18.0,13.6,374.0,0.0,17.0,2.0
530.0,1.0,8.7,3.0,8476.0,4.0,500.0,113.0,0.0,19.0,2.0
533.0,1.0,8.7,3.0,6893.0,4.0,0.8,18.0,0.0,19.0,2.0
531.0,1.0,8.3,2.0,6327.0,4.0,2.3,18.0,0.0,24.0,2.0
526.0,0.0,8.9,3.0,143.0,20.0,9.8,14.0,0.0,22.0,2.0
590.0,1.0,7.4,1.0,455.0,11.0,200.0,177.0,0.0,19.0,2.0
538.0,1.0,9.3,4.0,9371.0,4.0,300.0,376.0,0.0,19.0,2.0
536.0,1.0,8.9,3.0,2834.0,11.0,1.1,264.0,0.0,19.0,2.0
596.0,1.0,8.4,2.0,1084.0,3.0,0.6,175.0,0.0,19.0,2.0
535.0,1.0,8.7,3.0,3142.0,21.0,1.1,110.0,0.0,22.0,2.0
528.0,1.0,8.5,2.0,10370.0,4.0,11.3,18.0,0.0,21.0,2.0
527.0,1.0,8.3,2.0,1391.0,22.0,4.4,259.0,0.0,66.0,2.0
60.0,1.0,8.3,2.0,3675.0,4.0,1.6,63.0,0.0,22.0,2.0
523.0,1.0,1.0,5.0,1.0,105.0,3.4,112.0,0.0,66.0,2.0
178.0,1.0,5.6,5.0,1953.0,13.0,300.0,113.0,0.0,19.0,2.0
454.0,1.0,7.4,1.0,1105.0,14.0,10.5,238.0,0.0,21.0,2.0
42.0,1.0,8.4,2.0,6732.0,18.0,10.8,117.0,0.0,21.0,2.0
44.0,1.0,8.6,3.0,5006.0,4.0,10.8,294.0,0.0,21.0,2.0
54.0,1.0,7.8,1.0,5365.0,24.0,11.0,110.0,0.0,21.0,2.0
60.0,1.0,8.3,2.0,3675.0,4.0,1.6,63.0,0.0,22.0,2.0
529.0,1.0,7.1,1.0,1984.0,18.0,13.6,374.0,0.0,17.0,2.0
530.0,1.0,8.7,3.0,8476.0,4.0,500.0,113.0,0.0,19.0,2.0
532.0,1.0,8.0,2.0,1842.0,4.0,0.8,18.0,0.0,19.0,2.0
533.0,1.0,8.7,3.0,6893.0,4.0,0.8,18.0,0.0,19.0,2.0
531.0,1.0,8.3,2.0,6327.0,4.0,2.3,18.0,0.0,24.0,2.0
526.0,0.0,8.9,3.0,143.0,20.0,9.8,14.0,0.0,22.0,2.0
590.0,1.0,7.4,1.0,455.0,11.0,200.0,177.0,0.0,19.0,2.0
538.0,1.0,9.3,4.0,9371.0,4.0,300.0,376.0,0.0,19.0,2.0
535.0,1.0,8.7,3.0,3142.0,21.0,1.1,110.0,0.0,22.0,2.0
536.0,1.0,8.9,3.0,2834.0,11.0,1.1,264.0,0.0,19.0,2.0
596.0,1.0,8.4,2.0,1084.0,3.0,0.6,175.0,0.0,19.0,2.0
539.0,1.0,8.2,2.0,1592.0,18.0,150.0,18.0,0.0,19.0,2.0
537.0,1.0,9.2,4.0,1084.0,11.0,400.0,266.0,0.0,19.0,2.0
528.0,1.0,8.5,2.0,10370.0,4.0,11.3,18.0,0.0,21.0,2.0
527.0,1.0,8.3,2.0,1391.0,22.0,4.4,259.0,0.0,66.0,2.0
558.0,1.0,9.2,4.0,1165.0,4.0,0.6,293.0,0.0,19.0,2.0
559.0,1.0,8.9,3.0,5519.0,3.0,1.3,283.0,0.0,23.0,2.0
598.0,1.0,8.2,2.0,1780.0,31.0,0.8,295.0,0.0,19.0,2.0
523.0,1.0,1.0,5.0,1.0,105.0,3.4,112.0,0.0,66.0,2.0
54.0,1.0,7.8,1.0,5365.0,24.0,11.0,110.0,0.0,21.0,2.0
60.0,1.0,8.3,2.0,3675.0,4.0,1.6,63.0,0.0,22.0,2.0
529.0,1.0,7.1,1.0,1984.0,18.0,13.6,374.0,0.0,17.0,2.0
530.0,1.0,8.7,3.0,8476.0,4.0,500.0,113.0,0.0,19.0,2.0
533.0,1.0,8.7,3.0,6893.0,4.0,0.8,18.0,0.0,19.0,2.0
532.0,1.0,8.0,2.0,1842.0,4.0,0.8,18.0,0.0,19.0,2.0
531.0,1.0,8.3,2.0,6327.0,4.0,2.3,18.0,0.0,24.0,2.0
526.0,0.0,8.9,3.0,143.0,20.0,9.8,14.0,0.0,22.0,2.0
590.0,1.0,7.4,1.0,455.0,11.0,200.0,177.0,0.0,19.0,2.0
538.0,1.0,9.3,4.0,9371.0,4.0,300.0,376.0,0.0,19.0,2.0
536.0,1.0,8.9,3.0,2834.0,11.0,1.1,264.0,0.0,19.0,2.0
596.0,1.0,8.4,2.0,1084.0,3.0,0.6,175.0,0.0,19.0,2.0
535.0,1.0,8.7,3.0,3142.0,21.0,1.1,110.0,0.0,22.0,2.0
537.0,1.0,9.2,4.0,1084.0,11.0,400.0,266.0,0.0,19.0,2.0
528.0,1.0,8.5,2.0,10370.0,4.0,11.3,18.0,0.0,21.0,2.0
527.0,1.0,8.3,2.0,1391.0,22.0,4.4,259.0,0.0,66.0,2.0
42.0,1.0,8.4,2.0,6732.0,18.0,10.8,117.0,0.0,21.0,2.0
598.0,1.0,8.2,2.0,1780.0,31.0,0.8,295.0,0.0,19.0,2.0
523.0,1.0,1.0,5.0,1.0,105.0,3.4,112.0,0.0,66.0,2.0
44.0,1.0,8.6,3.0,5006.0,4.0,10.8,294.0,0.0,21.0,2.0
178.0,1.0,5.6,5.0,1953.0,13.0,300.0,113.0,0.0,19.0,2.0
454.0,1.0,7.4,1.0,1105.0,14.0,10.5,238.0,0.0,21.0,2.0
234.0,0.0,8.4,2.0,11904.0,11.0,3.4,149.0,1.0,29.0,3.0
238.0,0.0,7.9,1.0,11339.0,11.0,4.9,63.0,1.0,27.0,3.0
167.0,0.0,8.1,2.0,5478.0,13.0,2.6,150.0,1.0,28.0,3.0
827.0,0.0,8.3,2.0,1234.0,20.0,2.4,367.0,0.0,26.0,3.0
247.0,1.0,8.0,2.0,5933.0,13.0,0.9,113.0,0.0,26.0,3.0
243.0,1.0,8.2,2.0,12360.0,20.0,1.7,155.0,1.0,29.0,3.0
242.0,0.0,8.3,2.0,5125.0,33.0,2.8,154.0,0.0,26.0,3.0
848.0,0.0,8.2,2.0,12217.0,24.0,1.4,377.0,0.0,29.0,3.0
79.0,0.0,7.6,1.0,5914.0,13.0,2.6,141.0,0.0,28.0,3.0
849.0,0.0,7.9,1.0,3138.0,18.0,2.6,18.0,0.0,26.0,3.0
71.0,1.0,8.0,2.0,15446.0,4.0,2.1,86.0,1.0,26.0,3.0
234.0,0.0,8.4,2.0,11904.0,11.0,3.4,149.0,1.0,29.0,3.0
827.0,0.0,8.3,2.0,1234.0,20.0,2.4,367.0,0.0,26.0,3.0
247.0,1.0,8.0,2.0,5933.0,13.0,0.9,113.0,0.0,26.0,3.0
243.0,1.0,8.2,2.0,12360.0,20.0,1.7,155.0,1.0,29.0,3.0
829.0,0.0,7.3,1.0,3416.0,13.0,8.2,79.0,0.0,73.0,3.0
242.0,0.0,8.3,2.0,5125.0,33.0,2.8,154.0,0.0,26.0,3.0
746.0,1.0,8.2,2.0,14891.0,4.0,0.9,118.0,1.0,26.0,3.0
244.0,1.0,8.5,2.0,5560.0,8.0,2.5,156.0,0.0,26.0,3.0
830.0,0.0,8.2,2.0,1729.0,4.0,2.7,18.0,0.0,28.0,3.0
416.0,0.0,8.6,3.0,1328.0,20.0,2.4,220.0,0.0,26.0,3.0
828.0,0.0,7.0,1.0,1397.0,32.0,5.1,18.0,0.0,27.0,3.0
848.0,0.0,8.2,2.0,12217.0,24.0,1.4,377.0,0.0,29.0,3.0
850.0,1.0,8.1,2.0,12483.0,20.0,0.8,175.0,1.0,26.0,3.0
79.0,0.0,7.6,1.0,5914.0,13.0,2.6,141.0,0.0,28.0,3.0
248.0,0.0,8.2,2.0,2073.0,20.0,2.7,219.0,0.0,44.0,3.0
751.0,1.0,8.6,3.0,8328.0,4.0,0.9,378.0,0.0,26.0,3.0
851.0,1.0,8.6,3.0,2759.0,6.0,1.8,379.0,0.0,26.0,3.0
837.0,1.0,8.6,3.0,4838.0,29.0,1.2,380.0,1.0,29.0,3.0
849.0,0.0,7.9,1.0,3138.0,18.0,2.6,18.0,0.0,26.0,3.0
72.0,0.0,7.5,1.0,1010.0,1.0,2.7,370.0,0.0,28.0,3.0
71.0,1.0,8.0,2.0,15446.0,4.0,2.1,86.0,1.0,26.0,3.0
234.0,0.0,8.4,2.0,11904.0,11.0,3.4,149.0,1.0,29.0,3.0
238.0,0.0,7.9,1.0,11339.0,6.0,4.9,127.0,0.0,27.0,3.0
167.0,0.0,8.1,2.0,5478.0,13.0,2.6,150.0,1.0,28.0,3.0
827.0,0.0,8.3,2.0,1234.0,20.0,2.4,367.0,0.0,26.0,3.0
247.0,1.0,8.0,2.0,5933.0,13.0,0.9,113.0,0.0,26.0,3.0
243.0,1.0,8.2,2.0,12360.0,20.0,1.7,155.0,1.0,29.0,3.0
829.0,0.0,7.3,1.0,3416.0,13.0,8.2,79.0,0.0,73.0,3.0
242.0,0.0,8.3,2.0,5125.0,33.0,2.8,154.0,0.0,26.0,3.0
746.0,1.0,8.2,2.0,14891.0,4.0,0.9,118.0,1.0,26.0,3.0
239.0,1.0,8.6,3.0,1263.0,6.0,8.0,152.0,0.0,27.0,3.0
244.0,1.0,8.5,2.0,5560.0,8.0,2.5,156.0,0.0,26.0,3.0
830.0,0.0,8.2,2.0,1729.0,4.0,2.7,18.0,0.0,28.0,3.0
416.0,0.0,8.6,3.0,1328.0,20.0,2.4,220.0,0.0,26.0,3.0
750.0,1.0,8.4,2.0,9174.0,21.0,1.0,184.0,0.0,26.0,3.0
828.0,0.0,7.0,1.0,1397.0,32.0,5.1,18.0,0.0,27.0,3.0
848.0,0.0,8.2,2.0,12217.0,24.0,1.4,377.0,0.0,29.0,3.0
850.0,1.0,8.1,2.0,12483.0,20.0,0.8,175.0,1.0,26.0,3.0
79.0,0.0,7.6,1.0,5914.0,13.0,2.6,141.0,0.0,28.0,3.0
248.0,0.0,8.2,2.0,2073.0,20.0,2.7,219.0,0.0,44.0,3.0
751.0,1.0,8.6,3.0,8328.0,4.0,0.9,378.0,0.0,26.0,3.0
851.0,1.0,8.6,3.0,2759.0,6.0,1.8,379.0,0.0,26.0,3.0
837.0,1.0,8.6,3.0,4838.0,29.0,1.2,380.0,1.0,29.0,3.0
852.0,1.0,8.4,2.0,3484.0,6.0,3.4,381.0,1.0,27.0,3.0
71.0,1.0,8.0,2.0,15446.0,4.0,2.1,86.0,1.0,26.0,3.0
830.0,0.0,8.2,2.0,1729.0,4.0,2.7,18.0,0.0,28.0,3.0
234.0,0.0,8.4,2.0,11904.0,11.0,3.4,149.0,1.0,29.0,3.0
238.0,0.0,7.9,1.0,11339.0,6.0,4.9,127.0,0.0,27.0,3.0
827.0,0.0,8.3,2.0,1234.0,20.0,2.4,367.0,0.0,26.0,3.0
243.0,1.0,8.2,2.0,12360.0,20.0,1.7,155.0,1.0,29.0,3.0
167.0,0.0,8.1,2.0,5478.0,13.0,2.6,150.0,1.0,28.0,3.0
416.0,0.0,8.6,3.0,1328.0,20.0,2.4,220.0,0.0,26.0,3.0
72.0,0.0,7.5,1.0,1010.0,1.0,2.7,370.0,0.0,28.0,3.0
248.0,0.0,8.2,2.0,2073.0,20.0,2.7,219.0,0.0,44.0,3.0
79.0,0.0,7.6,1.0,5914.0,13.0,2.6,141.0,0.0,28.0,3.0
75.0,0.0,7.1,1.0,7451.0,4.0,3.2,79.0,0.0,27.0,3.0
91.0,0.0,6.9,5.0,2319.0,18.0,2.7,18.0,0.0,26.0,3.0
84.0,0.0,5.0,5.0,2489.0,16.0,2.4,18.0,1.0,28.0,3.0
223.0,0.0,6.2,5.0,1365.0,18.0,3.5,18.0,0.0,29.0,3.0
853.0,0.0,7.9,1.0,3714.0,18.0,5.5,18.0,1.0,27.0,3.0
92.0,0.0,6.9,5.0,1438.0,11.0,5.2,18.0,0.0,27.0,3.0
231.0,0.0,7.5,1.0,2904.0,18.0,6.6,18.0,0.0,27.0,3.0
849.0,0.0,7.9,1.0,3138.0,18.0,2.6,18.0,0.0,26.0,3.0
848.0,0.0,8.2,2.0,12217.0,24.0,1.4,377.0,0.0,29.0,3.0
122.0,0.0,7.3,1.0,3315.0,15.0,4.7,77.0,0.0,5.0,1.0
142.0,1.0,7.9,1.0,7580.0,18.0,3.6,18.0,0.0,5.0,1.0
138.0,1.0,8.6,3.0,3280.0,16.0,3.5,18.0,0.0,12.0,1.0
731.0,0.0,8.1,2.0,1742.0,13.0,4.4,79.0,1.0,3.0,1.0
355.0,0.0,5.8,5.0,5.0,11.0,2.5,81.0,0.0,43.0,1.0
361.0,0.0,6.0,5.0,1.0,34.0,4.1,81.0,0.0,10.0,1.0
362.0,0.0,6.2,5.0,66.0,11.0,3.8,81.0,0.0,2.0,1.0
131.0,0.0,6.8,5.0,1583.0,13.0,3.6,18.0,0.0,15.0,1.0
133.0,0.0,6.9,5.0,4623.0,19.0,5.0,82.0,0.0,3.0,1.0
376.0,0.0,6.2,5.0,34.0,11.0,3.7,112.0,0.0,2.0,1.0
375.0,0.0,8.0,2.0,1668.0,34.0,3.5,81.0,0.0,10.0,1.0
739.0,0.0,3.2,5.0,6.0,10.0,5.2,81.0,0.0,8.0,1.0
370.0,0.0,6.5,5.0,4.0,11.0,1.8,81.0,0.0,43.0,1.0
363.0,0.0,8.0,2.0,1668.0,11.0,4.5,81.0,0.0,3.0,1.0
377.0,0.0,7.5,1.0,8.0,11.0,1.0,81.0,0.0,6.0,1.0
738.0,0.0,5.7,5.0,1392.0,13.0,4.8,18.0,0.0,8.0,1.0
689.0,1.0,8.4,2.0,3420.0,7.0,3.0,326.0,0.0,3.0,1.0
271.0,1.0,7.4,1.0,516.0,37.0,150.0,166.0,0.0,16.0,1.0
358.0,1.0,8.1,2.0,7359.0,35.0,5.1,201.0,0.0,2.0,1.0
270.0,1.0,8.9,3.0,197.0,11.0,350.0,81.0,0.0,16.0,1.0
732.0,1.0,7.1,1.0,544.0,13.0,2.6,18.0,0.0,5.0,1.0
854.0,0.0,5.5,5.0,2.0,11.0,3.3,81.0,0.0,3.0,1.0
646.0,1.0,6.7,5.0,3235.0,23.0,4.3,77.0,1.0,12.0,1.0
855.0,1.0,7.6,1.0,1592.0,13.0,4.3,18.0,0.0,14.0,1.0
142.0,1.0,7.9,1.0,7580.0,18.0,3.6,18.0,0.0,5.0,1.0
855.0,1.0,7.6,1.0,1592.0,13.0,4.3,18.0,0.0,14.0,1.0
138.0,1.0,8.6,3.0,3280.0,16.0,3.5,18.0,0.0,12.0,1.0
494.0,1.0,9.6,6.0,7.0,74.0,1.1,39.0,0.0,51.0,1.0
689.0,1.0,8.4,2.0,3420.0,7.0,3.0,326.0,0.0,3.0,1.0
358.0,1.0,8.1,2.0,7359.0,35.0,5.1,201.0,0.0,2.0,1.0
122.0,0.0,7.3,1.0,3315.0,15.0,4.7,77.0,0.0,5.0,1.0
355.0,0.0,5.8,5.0,5.0,11.0,2.5,81.0,0.0,43.0,1.0
361.0,0.0,6.0,5.0,1.0,34.0,4.1,81.0,0.0,10.0,1.0
732.0,1.0,7.1,1.0,544.0,13.0,2.6,18.0,0.0,5.0,1.0
122.0,0.0,7.3,1.0,3315.0,15.0,4.7,77.0,0.0,5.0,1.0
142.0,1.0,7.9,1.0,7580.0,18.0,3.6,18.0,0.0,5.0,1.0
138.0,1.0,8.6,3.0,3280.0,16.0,3.5,18.0,0.0,12.0,1.0
731.0,0.0,8.1,2.0,1742.0,13.0,4.4,79.0,1.0,3.0,1.0
355.0,0.0,5.8,5.0,5.0,11.0,2.5,81.0,0.0,43.0,1.0
361.0,0.0,6.0,5.0,1.0,34.0,4.1,81.0,0.0,10.0,1.0
362.0,0.0,6.2,5.0,66.0,11.0,3.8,81.0,0.0,2.0,1.0
131.0,0.0,6.8,5.0,1583.0,13.0,3.6,18.0,0.0,15.0,1.0
133.0,0.0,6.9,5.0,4623.0,19.0,5.0,82.0,0.0,3.0,1.0
376.0,0.0,6.2,5.0,34.0,11.0,3.7,112.0,0.0,2.0,1.0
375.0,0.0,8.0,2.0,1668.0,34.0,3.5,81.0,0.0,10.0,1.0
739.0,0.0,3.2,5.0,6.0,10.0,5.2,81.0,0.0,8.0,1.0
370.0,0.0,6.5,5.0,4.0,11.0,1.8,81.0,0.0,43.0,1.0
363.0,0.0,8.0,2.0,1668.0,11.0,4.5,81.0,0.0,3.0,1.0
494.0,1.0,9.6,6.0,7.0,74.0,1.1,39.0,0.0,51.0,1.0
377.0,0.0,7.5,1.0,8.0,11.0,1.0,81.0,0.0,6.0,1.0
738.0,0.0,5.7,5.0,1392.0,13.0,4.8,18.0,0.0,8.0,1.0
689.0,1.0,8.4,2.0,3420.0,7.0,3.0,326.0,0.0,3.0,1.0
271.0,1.0,7.4,1.0,516.0,37.0,150.0,166.0,0.0,16.0,1.0
358.0,1.0,8.1,2.0,7359.0,35.0,5.1,201.0,0.0,2.0,1.0
270.0,1.0,8.9,3.0,197.0,11.0,350.0,81.0,0.0,16.0,1.0
732.0,1.0,7.1,1.0,544.0,13.0,2.6,18.0,0.0,5.0,1.0
854.0,0.0,5.5,5.0,2.0,11.0,3.3,81.0,0.0,3.0,1.0
646.0,1.0,6.7,5.0,3235.0,23.0,4.3,77.0,1.0,12.0,1.0
122.0,0.0,7.3,1.0,3315.0,15.0,4.7,77.0,0.0,5.0,1.0
142.0,1.0,7.9,1.0,7580.0,18.0,3.6,18.0,0.0,5.0,1.0
138.0,1.0,8.6,3.0,3280.0,16.0,3.5,18.0,0.0,12.0,1.0
731.0,0.0,8.1,2.0,1742.0,13.0,4.4,79.0,1.0,3.0,1.0
355.0,0.0,5.8,5.0,5.0,11.0,2.5,81.0,0.0,43.0,1.0
361.0,0.0,6.0,5.0,1.0,34.0,4.1,81.0,0.0,10.0,1.0
362.0,0.0,6.2,5.0,66.0,11.0,3.8,81.0,0.0,2.0,1.0
131.0,0.0,6.8,5.0,1583.0,13.0,3.6,18.0,0.0,15.0,1.0
133.0,0.0,6.9,5.0,4623.0,19.0,5.0,82.0,0.0,3.0,1.0
376.0,0.0,6.2,5.0,34.0,11.0,3.7,112.0,0.0,2.0,1.0
375.0,0.0,8.0,2.0,1668.0,34.0,3.5,81.0,0.0,10.0,1.0
739.0,0.0,3.2,5.0,6.0,10.0,5.2,81.0,0.0,8.0,1.0
370.0,0.0,6.5,5.0,4.0,11.0,1.8,81.0,0.0,43.0,1.0
